#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         513      7.471499e-01      7.574467e-01      8.699348e-03
         514      7.476076e-01      7.574276e-01      8.682444e-03
         515      7.481164e-01      7.574095e-01      8.665604e-03
         516      7.486749e-01      7.573925e-01      8.648827e-03
         517      7.492838e-01      7.573769e-01      8.632112e-03
         518      7.499419e-01      7.573625e-01      8.615460e-03
         519      7.506490e-01      7.573496e-01      8.598869e-03
         520      7.514073e-01      7.573381e-01      8.582341e-03
         521      7.522157e-01      7.573283e-01      8.565873e-03
         522      7.530742e-01      7.573202e-01      8.549468e-03
         523      7.539830e-01      7.573138e-01      8.533123e-03
         524      7.548506e-01      7.573091e-01      8.516840e-03
         525      7.557240e-01      7.573061e-01      8.500618e-03
         526      7.566488e-01      7.573048e-01      8.484457e-03
         527      7.576259e-01      7.573054e-01      8.468357e-03
         528      7.586536e-01      7.573080e-01      8.452319e-03
         529      7.597331e-01      7.573126e-01      8.436343e-03
         530      7.608637e-01      7.573193e-01      8.420428e-03
         531      7.620441e-01      7.573282e-01      8.404575e-03
         532      7.631878e-01      7.573392e-01      8.388784e-03
         533      7.643655e-01      7.573524e-01      8.373055e-03
         534      7.656017e-01      7.573678e-01      8.357390e-03
         535      7.668975e-01      7.573856e-01      8.341787e-03
         536      7.682489e-01      7.574059e-01      8.326249e-03
         537      7.696557e-01      7.574287e-01      8.310775e-03
         538      7.711170e-01      7.574541e-01      8.295366e-03
         539      7.726331e-01      7.574823e-01      8.280024e-03
         540      7.738924e-01      7.575127e-01      8.264746e-03
         541      7.751391e-01      7.575453e-01      8.249534e-03
         542      7.764215e-01      7.575801e-01      8.234387e-03
         543      7.777383e-01      7.576172e-01      8.219306e-03
         544      7.790883e-01      7.576567e-01      8.204292e-03
         545      7.804689e-01      7.576985e-01      8.189345e-03
         546      7.818821e-01      7.577428e-01      8.174466e-03
         547      7.833221e-01      7.577896e-01      8.159655e-03
         548      7.847875e-01      7.578389e-01      8.144914e-03
         549      7.862786e-01      7.578907e-01      8.130243e-03
         550      7.877939e-01      7.579450e-01      8.115642e-03
         551      7.893205e-01      7.580020e-01      8.101113e-03
         552      7.907464e-01      7.580613e-01      8.086654e-03
         553      7.921783e-01      7.581230e-01      8.072267e-03
         554      7.936120e-01      7.581871e-01      8.057950e-03
         555      7.950481e-01      7.582535e-01      8.043705e-03
         556      7.964830e-01      7.583222e-01      8.029532e-03
         557      7.978548e-01      7.583932e-01      8.015430e-03
         558      7.991607e-01      7.584663e-01      8.001398e-03
         559      8.004718e-01      7.585414e-01      7.987437e-03
         560      8.017891e-01      7.586186e-01      7.973547e-03
         561      8.031095e-01      7.586979e-01      7.959728e-03
         562      8.044294e-01      7.587793e-01      7.945981e-03
         563      8.057492e-01      7.588627e-01      7.932305e-03
         564      8.070662e-01      7.589482e-01      7.918701e-03
         565      8.083787e-01      7.590357e-01      7.905169e-03
         566      8.096872e-01      7.591252e-01      7.891709e-03
         567      8.109911e-01      7.592167e-01      7.878321e-03
         568      8.122884e-01      7.593101e-01      7.865005e-03
         569      8.135771e-01      7.594055e-01      7.851760e-03
         570      8.148562e-01      7.595028e-01      7.838588e-03
         571      8.161250e-01      7.596019e-01      7.825487e-03
         572      8.173836e-01      7.597029e-01      7.812458e-03
         573      8.186316e-01      7.598058e-01      7.799501e-03
         574      8.198689e-01      7.599104e-01      7.786615e-03
         575      8.210929e-01      7.600168e-01      7.773800e-03
         576      8.223047e-01      7.601250e-01      7.761056e-03
         577      8.235046e-01      7.602348e-01      7.748382e-03
         578      8.246911e-01      7.603463e-01      7.735779e-03
         579      8.258644e-01      7.604595e-01      7.723246e-03
         580      8.269216e-01      7.605741e-01      7.710780e-03
         581      8.279184e-01      7.606900e-01      7.698380e-03
         582      8.288894e-01      7.608072e-01      7.686044e-03
         583      8.298351e-01      7.609256e-01      7.673773e-03
         584      8.307578e-01      7.610451e-01      7.661564e-03
         585      8.316600e-01      7.611658e-01      7.649418e-03
         586      8.325374e-01      7.612876e-01      7.637334e-03
         587      8.333936e-01      7.614105e-01      7.625311e-03
         588      8.342278e-01      7.615343e-01      7.613349e-03
         589      8.350412e-01      7.616591e-01      7.601446e-03
         590      8.358343e-01      7.617848e-01      7.589601e-03
         591      8.366079e-01      7.619114e-01      7.577815e-03
         592      8.373627e-01      7.620389e-01      7.566087e-03
         593      8.380999e-01      7.621672e-01      7.554415e-03
         594      8.388226e-01      7.622962e-01      7.542799e-03
         595      8.395290e-01      7.624260e-01      7.531239e-03
         596      8.402221e-01      7.625565e-01      7.519734e-03
         597      8.409014e-01      7.626878e-01      7.508283e-03
         598      8.415698e-01      7.628197e-01      7.496886e-03
         599      8.422305e-01      7.629523e-01      7.485542e-03
         600      8.428814e-01      7.630855e-01      7.474252e-03
         601      8.435255e-01      7.632193e-01      7.463013e-03
         602      8.441627e-01      7.633538e-01      7.451828e-03
         603      8.447618e-01      7.634888e-01      7.440692e-03
         604      8.453220e-01      7.636243e-01      7.429607e-03
         605      8.457176e-01      7.637599e-01      7.418566e-03
         606      8.460503e-01      7.638957e-01      7.407566e-03
         607      8.462787e-01      7.640315e-01      7.396606e-03
         608      8.465190e-01      7.641671e-01      7.385685e-03
         609      8.466982e-01      7.643027e-01      7.374800e-03
         610      8.467927e-01      7.644379e-01      7.363950e-03
         611      8.469047e-01      7.645729e-01      7.353135e-03
         612      8.470372e-01      7.647076e-01      7.342354e-03
         613      8.471899e-01      7.648422e-01      7.331609e-03
         614      8.473636e-01      7.649766e-01      7.320900e-03
         615      8.475615e-01      7.651108e-01      7.310228e-03
         616      8.477806e-01      7.652450e-01      7.299593e-03
         617      8.478527e-01      7.653789e-01      7.288989e-03
         618      8.479018e-01      7.655125e-01      7.278418e-03
         619      8.479669e-01      7.656457e-01      7.267879e-03
         620      8.480519e-01      7.657786e-01      7.257371e-03
         621      8.481547e-01      7.659112e-01      7.246897e-03
         622      8.482767e-01      7.660437e-01      7.236456e-03
         623      8.484173e-01      7.661759e-01      7.226048e-03
         624      8.485779e-01      7.663079e-01      7.215674e-03
         625      8.487590e-01      7.664398e-01      7.205335e-03
         626      8.489593e-01      7.665717e-01      7.195031e-03
         627      8.491275e-01      7.667033e-01      7.184760e-03
         628      8.493121e-01      7.668349e-01      7.174523e-03
         629      8.495152e-01      7.669663e-01      7.164321e-03
         630      8.497355e-01      7.670977e-01      7.154154e-03
         631      8.499763e-01      7.672290e-01      7.144022e-03
         632      8.502345e-01      7.673604e-01      7.133925e-03
         633      8.505113e-01      7.674917e-01      7.123864e-03
         634      8.508088e-01      7.676232e-01      7.113840e-03
         635      8.511258e-01      7.677547e-01      7.103852e-03
         636      8.514633e-01      7.678863e-01      7.093902e-03
         637      8.518209e-01      7.680180e-01      7.083989e-03
         638      8.521983e-01      7.681500e-01      7.074114e-03
         639      8.525951e-01      7.682821e-01      7.064278e-03
         640      8.530116e-01      7.684145e-01      7.054480e-03
         641      8.534500e-01      7.685472e-01      7.044722e-03
         642      8.539074e-01      7.686802e-01      7.035004e-03
         643      8.543849e-01      7.688134e-01      7.025325e-03
         644      8.548830e-01      7.689471e-01      7.015688e-03
         645      8.554018e-01      7.690811e-01      7.006091e-03
         646      8.559413e-01      7.692156e-01      6.996536e-03
         647      8.565008e-01      7.693505e-01      6.987023e-03
         648      8.570812e-01      7.694859e-01      6.977552e-03
         649      8.575903e-01      7.696216e-01      6.968121e-03
         650      8.580456e-01      7.697577e-01      6.958728e-03
         651      8.585141e-01      7.698940e-01      6.949375e-03
         652      8.589941e-01      7.700307e-01      6.940060e-03
         653      8.594847e-01      7.701677e-01      6.930784e-03
         654      8.599879e-01      7.703050e-01      6.921547e-03
         655      8.605011e-01      7.704427e-01      6.912349e-03
         656      8.608129e-01      7.705805e-01      6.903185e-03
         657      8.609974e-01      7.707181e-01      6.894049e-03
         658      8.611979e-01      7.708556e-01      6.884943e-03
         659      8.614128e-01      7.709930e-01      6.875867e-03
         660      8.616450e-01      7.711304e-01      6.866820e-03
         661      8.618882e-01      7.712677e-01      6.857804e-03
         662      8.621452e-01      7.714049e-01      6.848819e-03
         663      8.624131e-01      7.715422e-01      6.839864e-03
         664      8.626908e-01      7.716795e-01      6.830941e-03
         665      8.629772e-01      7.718168e-01      6.822048e-03
         666      8.632757e-01      7.719541e-01      6.813187e-03
         667      8.635797e-01      7.720915e-01      6.804357e-03
         668      8.638896e-01      7.722289e-01      6.795558e-03
         669      8.642048e-01      7.723664e-01      6.786791e-03
         670      8.645242e-01      7.725039e-01      6.778055e-03
         671      8.648507e-01      7.726415e-01      6.769351e-03
         672      8.651780e-01      7.727792e-01      6.760678e-03
