#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         732     1.06469     1.24441   0.0105735
         733     1.06577     1.24416   0.0105619
         734     1.06688     1.24392   0.0105503
         735     1.06801     1.24368   0.0105386
         736     1.06916     1.24345    0.010527
         737     1.07033     1.24321   0.0105153
         738     1.07152     1.24298   0.0105036
         739     1.07271     1.24275    0.010492
         740     1.07393     1.24252   0.0104803
         741     1.07515     1.24229   0.0104686
         742     1.07639     1.24207   0.0104568
         743     1.07763     1.24185   0.0104451
         744     1.07887     1.24163   0.0104334
         745     1.08013     1.24141   0.0104216
         746     1.08138      1.2412   0.0104098
         747     1.08264     1.24099   0.0103981
         748     1.08389     1.24078   0.0103863
         749     1.08515     1.24057   0.0103745
         750      1.0864     1.24036   0.0103627
         751     1.08765     1.24016   0.0103509
         752      1.0889     1.23996   0.0103391
         753     1.09013     1.23976   0.0103273
         754     1.09136     1.23956   0.0103155
         755     1.09258     1.23937   0.0103036
         756     1.09379     1.23918   0.0102918
         757     1.09499     1.23899     0.01028
         758     1.09617      1.2388   0.0102681
         759     1.09735     1.23861   0.0102563
         760      1.0985     1.23843   0.0102445
         761     1.09965     1.23824   0.0102326
         762     1.10077     1.23806   0.0102208
         763     1.10188     1.23789   0.0102089
         764     1.10298     1.23771   0.0101971
         765     1.10405     1.23753   0.0101853
         766      1.1051     1.23736   0.0101734
         767     1.10614     1.23719   0.0101616
         768     1.10715     1.23702   0.0101498
         769     1.10815     1.23685    0.010138
         770     1.10912     1.23669   0.0101262
         771     1.11007     1.23652   0.0101144
         772       1.111     1.23636   0.0101026
         773      1.1119      1.2362   0.0100908
         774     1.11278     1.23604    0.010079
         775     1.11363     1.23588   0.0100672
         776     1.11446     1.23573   0.0100555
         777     1.11527     1.23557   0.0100437
         778     1.11605     1.23542    0.010032
         779      1.1168     1.23526   0.0100203
         780     1.11752     1.23511   0.0100086
         781     1.11821     1.23496  0.00999688
         782     1.11888     1.23482   0.0099852
         783     1.11952     1.23467  0.00997353
         784     1.12012     1.23452  0.00996188
         785      1.1207     1.23438  0.00995024
         786     1.12124     1.23423  0.00993863
         787     1.12175     1.23409  0.00992702
         788     1.12222     1.23395  0.00991544
         789     1.12266     1.23381  0.00990388
         790     1.12307     1.23367  0.00989233
         791     1.12343     1.23353  0.00988081
         792     1.12377     1.23339  0.00986931
         793     1.12406     1.23325  0.00985782
         794     1.12431     1.23311  0.00984636
         795     1.12453     1.23298  0.00983492
         796      1.1247     1.23284  0.00982351
         797     1.12484     1.23271  0.00981212
         798     1.12493     1.23257  0.00980075
         799     1.12498     1.23244  0.00978941
         800     1.12498      1.2323   0.0097781
         801     1.12494     1.23217  0.00976681
         802     1.12486     1.23203  0.00975554
         803     1.12474      1.2319  0.00974431
         804     1.12456     1.23177  0.00973311
         805     1.12434     1.23163  0.00972193
         806     1.12408      1.2315  0.00971078
         807     1.12377     1.23137  0.00969967
         808     1.12342     1.23123  0.00968858
         809     1.12302      1.2311  0.00967753
         810     1.12258     1.23097  0.00966651
         811     1.12209     1.23083  0.00965552
         812     1.12156      1.2307  0.00964457
         813     1.12099     1.23056  0.00963365
         814     1.12038     1.23043  0.00962277
         815     1.11973     1.23029  0.00961192
         816     1.11904     1.23015  0.00960111
         817     1.11831     1.23002  0.00959033
         818     1.11756     1.22988  0.00957959
         819     1.11676     1.22974  0.00956889
         820     1.11594      1.2296  0.00955823
         821      1.1151     1.22946   0.0095476
         822     1.11422     1.22932  0.00953702
         823     1.11333     1.22918  0.00952647
         824     1.11242     1.22904  0.00951596
         825     1.11149      1.2289  0.00950549
         826     1.11055     1.22875  0.00949507
         827      1.1096     1.22861  0.00948468
         828     1.10864     1.22847  0.00947433
         829     1.10769     1.22832  0.00946402
         830     1.10673     1.22817  0.00945375
         831     1.10578     1.22803  0.00944352
         832     1.10484     1.22788  0.00943333
         833     1.10391     1.22773  0.00942318
         834       1.103     1.22758  0.00941307
         835      1.1021     1.22743    0.009403
         836     1.10123     1.22728  0.00939296
         837     1.10038     1.22713  0.00938296
         838     1.09956     1.22697    0.009373
         839     1.09877     1.22682  0.00936307
         840     1.09801     1.22667  0.00935318
         841     1.09728     1.22651  0.00934333
         842     1.09659     1.22636  0.00933351
         843     1.09594     1.22621  0.00932372
         844     1.09533     1.22605  0.00931396
         845     1.09475      1.2259  0.00930423
         846     1.09422     1.22574  0.00929454
         847     1.09373     1.22558  0.00928487
         848     1.09328     1.22543  0.00927523
         849     1.09287     1.22527  0.00926562
         850     1.09249     1.22512  0.00925604
         851     1.09216     1.22496  0.00924648
         852     1.09186      1.2248  0.00923694
         853      1.0916     1.22465  0.00922744
         854     1.09137     1.22449  0.00921795
         855     1.09117     1.22433  0.00920849
         856       1.091     1.22418  0.00919905
         857     1.09086     1.22402  0.00918963
         858     1.09074     1.22387  0.00918023
         859     1.09064     1.22371  0.00917085
         860     1.09055     1.22356   0.0091615
         861     1.09049      1.2234  0.00915216
         862     1.09043     1.22325  0.00914284
         863     1.09038      1.2231  0.00913354
         864     1.09034     1.22294  0.00912427
         865      1.0903     1.22279  0.00911501
         866     1.09026     1.22264  0.00910577
         867     1.09022     1.22248  0.00909654
         868     1.09017     1.22233  0.00908734
         869     1.09011     1.22218  0.00907816
         870     1.09004     1.22203  0.00906899
         871     1.08995     1.22187  0.00905985
         872     1.08985     1.22172  0.00905072
         873     1.08974     1.22157  0.00904162
         874      1.0896     1.22142  0.00903253
         875     1.08944     1.22127  0.00902347
         876     1.08926     1.22112  0.00901443
         877     1.08906     1.22097  0.00900541
         878     1.08883     1.22082  0.00899641
         879     1.08857     1.22067  0.00898743
         880     1.08829     1.22052  0.00897848
         881     1.08799     1.22037  0.00896955
         882     1.08765     1.22022  0.00896064
         883     1.08729     1.22007  0.00895175
         884     1.08691     1.21992   0.0089429
         885      1.0865     1.21976  0.00893406
         886     1.08606     1.21961  0.00892525
         887      1.0856     1.21946  0.00891647
         888     1.08511     1.21931  0.00890771
         889      1.0846     1.21916  0.00889898
         890     1.08407     1.21901  0.00889028
         891     1.08352     1.21886   0.0088816
         892     1.08294      1.2187  0.00887295
         893     1.08235     1.21855  0.00886433
         894     1.08174      1.2184  0.00885573
         895     1.08111     1.21824  0.00884716
         896     1.08047     1.21809  0.00883863
         897     1.07982     1.21794  0.00883012
         898     1.07916     1.21778  0.00882164
         899     1.07848     1.21763  0.00881318
         900      1.0778     1.21747  0.00880476
         901     1.07711     1.21732  0.00879637
         902     1.07641     1.21716    0.008788
         903     1.07571       1.217  0.00877967
         904     1.07501     1.21685  0.00877136
         905     1.07431     1.21669  0.00876308
         906      1.0736     1.21653  0.00875483
         907      1.0729     1.21637  0.00874661
         908      1.0722     1.21621  0.00873842
         909      1.0715     1.21605  0.00873026
         910     1.07081     1.21589  0.00872212
         911     1.07012     1.21573  0.00871401
         912     1.06944     1.21557  0.00870594
         913     1.06877     1.21541  0.00869789
         914      1.0681     1.21525  0.00868986
         915     1.06744     1.21509  0.00868187
         916     1.06679     1.21493   0.0086739
         917     1.06615     1.21477  0.00866596
         918     1.06552      1.2146  0.00865804
         919      1.0649     1.21444  0.00865015
